Fecha,Indice General,Subyacente,  Mercancias,    Alimentos Bebidas y Tabaco,    Mercancias no Alimenticias,  Servicios,    Vivienda,    Educacion (colegiaturas),    Otros Servicios,No Subyacente,  Agropecuarios,    Frutas y Verduras,    Pecuarios,  Energeticos y Tarifas Aut. Gob.,    Energeticos,    Tarifas Aut. por el Gobierno
2012-11-16,80.309063,82.887445,81.256523,78.203395,83.867667,84.309036,87.738983,79.718022,82.259002,72.898105,74.630304,70.973388,76.987017,71.820019,70.112571,75.2813
2012-12-01,80.529178,83.101834,81.538434,78.460809,84.170557,84.462961,87.811753,79.726112,82.537608,73.13397,74.826452,70.775512,77.434886,72.077663,70.485038,75.292553
2012-12-16,80.607308,83.12564,81.710904,78.628192,84.347374,84.353839,87.87889,79.726112,82.221758,73.361267,75.365129,71.365056,77.941226,72.131012,70.539516,75.343345
2013-01-01,80.731264,83.272812,81.84588,78.844171,84.412898,84.511851,87.956485,80.001816,82.422045,73.421118,74.944987,69.789807,78.258738,72.458371,70.907941,75.581954
2013-01-16,81.053549,83.660166,81.798097,78.924799,84.255035,85.288081,88.078224,80.244885,84.005102,73.561396,74.881365,70.4063,77.760705,72.712111,70.949647,76.288724
2013-02-01,81.246619,83.863601,81.933803,79.031208,84.415846,85.551981,88.161198,80.315185,84.506301,73.723815,74.860844,71.06827,77.304267,72.97627,71.133721,76.723542
2013-02-16,81.336018,83.918917,81.949614,79.023911,84.451467,85.642593,88.235167,80.320376,84.639612,73.909592,75.000102,71.041726,77.549463,73.187695,71.389933,76.838567
2013-03-01,81.759721,84.133166,82.114116,79.210555,84.596974,85.901226,88.329866,80.323818,85.137959,74.916844,77.189244,75.442887,78.326394,73.534479,71.825556,76.994324
2013-03-16,82.015145,84.154142,82.111806,79.24586,84.562417,85.943012,88.397725,80.327659,85.165853,75.825456,79.608393,81.269943,78.569576,73.599551,71.848015,77.150405
2013-04-01,81.938518,84.196877,82.230555,79.4499,84.608237,85.919167,88.459579,80.339287,85.043093,75.402895,79.775926,81.060757,78.972638,72.829773,69.80525,78.961329
2013-04-16,81.944528,84.225124,82.231418,79.460643,84.600651,85.9714,88.559507,80.353692,85.058125,75.345325,79.365763,78.749348,79.751152,72.979671,69.836036,79.352701
2013-05-01,81.661308,84.34524,82.348329,79.682693,84.627661,86.094321,88.627494,80.382197,85.266678,73.894361,79.018893,76.570582,80.5496,70.879051,66.687501,79.376498
2013-05-16,81.676333,84.409281,82.395637,79.73363,84.671865,86.17302,88.741636,80.408052,85.325402,73.768588,78.511027,74.118221,81.257451,70.978104,66.767938,79.51329
2013-06-01,81.638019,84.469025,82.430056,79.784057,84.692596,86.254945,88.85654,80.468571,85.380129,73.446731,76.858557,70.364814,80.918505,71.43919,67.275498,79.880159
2013-06-16,81.599706,84.502123,82.337915,79.717295,84.578754,86.397741,88.945451,80.494095,85.614567,73.201448,75.942024,68.594106,80.53601,71.588874,67.350199,80.181856
2013-07-01,81.599706,84.53184,82.286501,79.779419,84.430255,86.498519,89.020672,80.528701,85.762081,73.115775,75.350355,67.638194,80.17207,71.800933,67.658496,80.198814
2013-07-16,81.583929,84.496692,82.214978,79.811778,84.269906,86.495232,89.084557,80.672724,85.644208,73.154519,75.137787,68.103842,79.535474,71.98755,67.820669,80.434986
2013-08-01,81.796532,84.585178,82.420858,79.923272,84.556493,86.480893,89.1952,81.451918,85.255608,73.726994,76.153065,70.610321,79.61844,72.299478,68.230075,80.549298
2013-08-16,81.852125,84.596099,82.509305,79.930909,84.714039,86.42391,89.254119,81.515671,85.042287,73.912344,76.628947,72.261777,79.359343,72.313876,68.155985,80.743085
2013-09-01,82.128583,84.851273,82.808461,80.108915,85.116787,86.640561,89.309099,83.251572,84.953734,74.249587,77.045684,72.620241,79.812512,72.604344,68.574484,80.773999
2013-09-16,82.136847,84.878035,82.800478,80.155535,85.062115,86.697755,89.37321,83.237967,85.025785,74.202934,76.859767,72.818928,79.386138,72.639636,68.61152,80.805754
2013-10-01,82.466645,84.993516,82.912261,80.368471,85.087404,86.816475,89.448917,83.237992,85.225433,75.155132,76.131006,71.900354,78.77605,74.580921,71.497258,80.832371
2013-10-16,82.579332,85.06185,82.870847,80.357939,85.019584,86.980936,89.491613,83.237992,85.565804,75.394054,76.668325,73.97797,78.350359,74.644265,71.530257,80.957232
2013-11-01,83.281748,85.156715,82.895738,80.381331,85.045756,87.137091,89.579258,83.247153,85.83782,77.857396,78.462877,78.438752,78.47796,77.501126,75.769422,81.011776
2013-11-16,83.302031,85.128614,82.846605,80.391778,84.945677,87.127411,89.673303,83.247153,85.71873,78.017102,78.872061,79.109452,78.723642,77.514038,75.779034,81.031377
2013-12-01,83.637839,85.388072,83.081621,80.557011,85.240363,87.408278,89.746147,83.247153,86.300091,78.572958,79.501126,80.027715,79.171898,78.026818,76.339942,81.446587
2013-12-16,83.903029,85.455367,83.251806,80.733049,85.405544,87.385453,89.799635,83.247153,86.191899,79.411025,80.703512,81.856233,79.982819,78.650517,76.390783,83.231632
2014-01-01,84.470221,86.045944,84.199056,82.373512,85.760041,87.663622,89.900601,83.508389,86.657109,79.909194,79.944989,78.453945,80.877203,79.888132,77.765156,84.191999
2014-01-16,84.567883,86.253854,84.236644,82.708415,85.543401,88.020717,90.031686,83.662012,87.309155,79.687907,79.179165,76.524542,80.83886,79.987255,77.804522,84.412266
2014-02-01,84.66855,86.35607,84.318229,82.769657,85.642381,88.141003,90.123989,83.824366,87.445103,79.786386,78.701838,75.469218,80.722903,80.424541,78.416061,84.496292
2014-02-16,84.797013,86.42905,84.329592,82.766811,85.665894,88.267953,90.238713,83.846007,87.617248,80.074673,79.298338,76.208593,81.230076,80.531474,78.508765,84.63207
2014-03-01,84.943506,86.521993,84.436291,82.822312,85.816372,88.348847,90.318217,83.846007,87.724651,80.377116,79.761826,76.958537,81.514468,80.739157,78.863747,84.54114
2014-03-16,84.986327,86.634246,84.519964,82.899203,85.905844,88.486132,90.374665,83.862479,87.982324,80.216947,79.364985,75.353806,81.872811,80.718248,78.936223,84.330912
2014-04-01,84.828565,86.861761,84.646366,83.058382,86.004218,88.802212,90.45506,83.870064,88.635843,78.944477,78.852448,73.18572,82.395339,78.998628,76.334783,84.398987
2014-04-16,84.785744,86.798413,84.703689,83.161671,86.022238,88.633169,90.527935,83.880201,88.163062,78.960634,78.490505,70.796407,83.300927,79.237261,76.504948,84.776424
2014-05-01,84.473226,86.846743,84.815465,83.387113,86.03682,88.625926,90.612637,83.930074,88.043785,77.60432,79.137672,69.911953,84.905678,76.702085,72.651789,84.913171
2014-05-16,84.598684,86.976367,85.001736,83.617526,86.185345,88.705934,90.681274,83.971398,88.147453,77.716958,79.45134,68.766957,86.131315,76.696436,72.634242,84.931641
2014-06-01,84.667047,87.077041,85.080665,83.761738,86.208454,88.825654,90.778674,84.057352,88.30054,77.693065,79.070335,67.890661,86.059972,76.88267,72.9039,84.948751
2014-06-16,84.697097,87.115467,85.027968,83.811215,86.068388,88.943895,90.840057,84.081477,88.506293,77.697878,78.881758,68.081922,85.633916,77.001274,73.055885,84.999683
2014-07-01,84.864625,87.237578,85.009851,83.921078,85.940839,89.18883,90.902178,84.11075,89.005642,77.997008,79.257863,69.502382,85.357081,77.255113,73.404246,85.061898
2014-07-16,84.965292,87.282318,85.028473,83.973006,85.930982,89.256447,90.961524,84.155237,89.088917,78.259389,79.923639,70.605664,85.749324,77.280134,73.433945,85.077437
2014-08-01,85.126059,87.410607,85.370358,84.200023,86.371088,89.19765,91.039708,84.827464,88.66293,78.51561,80.438422,70.520864,86.638972,77.384213,73.556028,85.145019
2014-08-16,85.31312,87.479824,85.425556,84.303083,86.38536,89.279146,91.111717,84.971562,88.734748,79.042539,81.849252,72.538455,87.670449,77.39105,73.506822,85.26547
2014-09-01,85.589579,87.688981,85.627929,84.39264,86.6842,89.494245,91.190033,86.820964,88.583436,79.515516,82.831182,73.853516,88.444102,77.564555,73.76383,85.26969
2014-09-16,85.603101,87.713854,85.71594,84.45738,86.792108,89.463816,91.302891,86.823183,88.39589,79.494887,82.729919,73.323727,88.610757,77.591372,73.796053,85.285547
2014-10-01,86.029058,87.815398,85.780796,84.630892,86.764056,89.597493,91.356599,86.823183,88.653055,80.858392,82.62525,73.210925,88.511174,79.81876,77.116724,85.296546
2014-10-16,86.110193,87.879574,85.851202,84.670214,86.861041,89.656212,91.413552,86.823183,88.731792,80.991102,83.107841,74.583671,88.437231,79.745598,76.97814,85.35601
2014-11-01,86.744997,87.989806,85.960435,84.768026,86.98004,89.767319,91.494728,86.823183,88.908053,83.141776,83.878117,75.625657,89.037631,82.708508,81.378084,85.405649
2014-11-16,86.78331,87.988681,85.879352,84.689306,86.896936,89.83623,91.57478,86.823213,88.986892,83.295268,84.535415,76.439218,89.597233,82.565557,81.126426,85.48308
2014-12-01,87.143158,88.172848,86.050923,84.834909,87.090712,90.031429,91.663695,86.823213,89.35165,84.162812,86.602274,80.865694,90.188837,82.727415,81.359395,85.500777
2014-12-16,87.235561,88.214149,86.107043,85.017027,87.039094,90.059751,91.732159,86.823213,89.347572,84.404682,87.400583,81.181049,91.289093,82.641874,81.195293,85.574499
2015-01-01,87.07254,88.133214,86.288134,85.357529,87.083875,89.749308,91.829833,87.012097,88.463626,84.0036,86.048114,76.43647,92.057403,82.800594,81.219386,86.006146
2015-01-16,87.146914,88.195643,86.243787,85.282763,87.065539,89.905262,91.932097,87.359604,88.615265,84.113377,86.604716,76.969982,92.628442,82.647456,80.878686,86.233249
2015-02-01,87.238566,88.44198,86.556625,85.359984,87.579849,90.093351,92.020841,87.475538,88.927645,83.756534,85.760029,74.371538,92.880219,82.577664,80.749627,86.283607
2015-02-16,87.311437,88.486373,86.5402,85.301171,87.599667,90.191014,92.109269,87.525644,89.049527,83.912116,85.381622,73.500372,92.80989,83.047449,81.293751,86.602686
2015-03-01,87.468448,88.616761,86.654024,85.341642,87.776214,90.33591,92.178592,87.547675,89.310049,84.145022,85.261661,73.720413,92.477357,83.487984,81.94831,86.609334
2015-03-16,87.792235,88.775561,86.693989,85.324225,87.865247,90.598796,92.27162,87.547675,89.828701,84.948374,87.141536,77.584362,93.116771,83.657902,82.186631,86.64058
2015-04-01,87.396328,88.798422,86.898615,85.460942,88.127941,90.462452,92.369232,87.561303,89.405843,83.338692,86.672471,75.782371,93.481063,81.377073,78.774387,86.653446
2015-04-16,87.412104,88.870098,86.931446,85.556252,88.107347,90.568152,92.444105,87.575165,89.571643,83.193313,86.181522,75.028459,93.15452,81.43503,78.826875,86.722492
2015-05-01,86.948585,88.900237,86.951992,85.541909,88.157725,90.606693,92.498956,87.590139,89.600761,81.301879,85.434157,74.809101,92.077041,78.870418,74.994584,86.72782
2015-05-16,86.985396,88.973976,87.016707,85.552739,88.268516,90.688337,92.577669,87.636183,89.696448,81.231197,85.051913,74.727386,91.506904,78.983061,75.155004,86.743606
2015-06-01,87.100337,89.085742,87.170841,85.776,88.363541,90.762992,92.654446,87.663501,89.783604,81.356363,85.262448,75.277386,91.505202,79.057995,75.245244,86.787511
2015-06-16,87.125128,89.160145,87.160488,85.726677,88.38651,90.911633,92.730122,87.698959,90.042193,81.234875,84.808631,74.129547,91.485293,79.132053,75.324651,86.850723
2015-07-01,87.207014,89.248302,87.115277,85.82538,88.218241,91.116606,92.789869,87.767208,90.438545,81.299448,85.009692,75.644133,90.865127,79.116315,75.32198,86.808495
2015-07-16,87.275377,89.305175,87.119666,85.873782,88.184995,91.21945,92.862437,87.833464,90.583794,81.401189,85.222088,76.976172,90.377511,79.152946,75.349708,86.863175
2015-08-01,87.376044,89.413789,87.358664,86.002918,88.517935,91.213861,92.92759,88.654748,90.249249,81.478077,85.105004,76.478707,90.498245,79.343969,75.470754,87.196061
2015-08-16,87.473706,89.498204,87.469559,86.024402,88.705283,91.275081,93.001904,88.749879,90.286522,81.614352,85.519658,77.855614,90.31129,79.316443,75.385015,87.286551
2015-09-01,87.753922,89.741062,87.764621,86.209313,89.094534,91.472214,93.069,90.523608,90.128218,82.003107,86.35772,79.4879,90.652795,79.440823,75.427038,87.577889
2015-09-16,87.750917,89.834462,87.932667,86.43905,89.209828,91.500232,93.134095,90.541811,90.121241,81.720248,85.786291,77.955634,90.68209,79.327761,75.252125,87.590217
2015-10-01,88.15659,89.97456,88.109087,86.592837,89.405602,91.608517,93.167915,90.541811,90.339493,82.894622,85.789101,78.177365,90.548028,81.191491,77.941616,87.779899
2015-10-16,88.251998,90.052491,88.203169,86.741652,89.452883,91.672301,93.242242,90.541942,90.412197,83.041538,86.430881,80.329378,90.245598,81.047225,77.702446,87.828031
2015-11-01,88.711762,90.054342,88.307688,86.853543,89.551098,91.584226,93.331207,90.541942,90.115191,84.825934,86.676678,81.117638,90.152241,83.736943,81.686727,87.893306
2015-11-16,88.659925,90.036021,88.330446,86.959209,89.502964,91.529923,93.415656,90.541942,89.901707,84.67859,86.290062,80.365653,89.994057,83.730389,81.667608,87.912223
2015-12-01,88.888305,90.280667,88.471138,87.157589,89.594326,91.865623,93.508805,90.545244,90.5893,84.858798,87.191066,82.399339,90.186899,83.486475,81.285872,87.947715
2015-12-16,89.20458,90.360706,88.542189,87.252169,89.64526,91.953535,93.578496,90.545244,90.723163,85.860041,89.803991,88.7565,90.458892,83.539393,81.371396,87.93453
2016-01-01,89.22862,90.431318,88.712549,87.515035,89.736519,91.936777,93.700137,90.83681,90.468825,85.748221,90.011148,89.425072,90.377569,83.239885,80.540055,88.713195
2016-01-16,89.544143,90.558655,88.756098,87.541186,89.794945,92.137504,93.848551,91.072946,90.712241,86.609081,91.735654,93.681778,90.518918,83.592571,80.845143,89.162377
2016-02-01,89.799567,90.763381,89.099945,87.687564,90.307643,92.220374,93.944875,91.141662,90.785697,87.012134,93.018843,95.629357,91.386725,83.477745,80.626629,89.257757
2016-02-16,89.755244,90.87548,89.22886,87.851651,90.406484,92.317744,94.049752,91.161008,90.899557,86.514559,91.944748,92.589007,91.541951,83.319398,80.368116,89.302473
2016-03-01,89.841637,91.148605,89.429822,88.018786,90.63637,92.654077,94.168225,91.161234,91.563604,86.061242,91.007396,90.115754,91.564859,83.150892,80.114731,89.30604
2016-03-16,89.977613,91.140895,89.509173,88.103645,90.711013,92.570109,94.271708,91.161234,91.261298,86.611001,92.105605,92.758815,91.697211,83.377938,80.422427,89.369589
2016-04-01,89.667348,91.274966,89.727626,88.306656,90.942669,92.630272,94.365906,91.170797,91.302233,85.015111,91.002478,89.269433,92.085994,81.492103,77.899509,88.775296
2016-04-16,89.583959,91.416537,89.954673,88.476275,91.218821,92.696975,94.450526,91.182725,91.367539,84.280616,89.567143,85.126101,92.343723,81.169988,77.925219,87.748044
2016-05-01,89.15049,91.492172,90.020774,88.72476,91.128969,92.78096,94.550484,91.191057,91.458594,82.37527,89.315682,83.982486,92.650046,78.291484,73.616218,87.769558
2016-05-16,89.299988,91.589829,90.12128,88.847696,91.210295,92.876123,94.633281,91.250674,91.577465,82.673403,89.870905,85.519563,92.591404,78.438343,73.822677,87.79559
2016-06-01,89.320272,91.738776,90.305954,89.04492,91.384238,92.993777,94.742596,91.283034,91.730119,82.322474,88.517201,83.136579,91.881216,78.677454,74.161889,87.831771
2016-06-16,89.327784,91.80892,90.32552,89.155791,91.325732,93.10822,94.818342,91.341665,91.901566,82.147639,88.127321,82.527628,91.628301,78.629153,74.061505,87.889056
2016-07-01,89.575696,91.91406,90.319249,89.097365,91.364057,93.310945,94.942005,91.444012,92.216523,82.809234,87.934403,82.308016,91.452073,79.793548,74.949778,89.613228
2016-07-16,89.538885,91.946987,90.374765,89.241698,91.343628,93.324087,95.007186,91.488343,92.166609,82.569681,87.347941,81.049489,91.285791,79.758121,74.892679,89.621735
2016-08-01,89.819851,92.067492,90.618446,89.213599,91.819701,93.336704,95.07809,92.233825,91.892197,83.315562,87.412028,81.478074,91.121992,80.905173,76.577329,89.678926
2016-08-16,89.798816,92.14194,90.777109,89.255232,92.078434,93.337388,95.154833,92.381103,91.769399,83.018547,88.48484,83.809356,91.407997,79.802142,74.928515,89.682349
2016-09-01,90.281868,92.475303,91.158426,89.650803,92.447564,93.628748,95.203771,94.39584,91.775105,83.935776,90.58502,87.725217,92.372995,80.023315,75.249661,89.700851
2016-09-16,90.43362,92.611499,91.421619,90.004268,92.633568,93.653707,95.313631,94.401127,91.719066,84.130546,90.757652,87.860646,92.568887,80.231112,75.488187,89.84635
2016-10-01,90.879861,92.764897,91.608123,90.223314,92.792245,93.778108,95.401579,94.401127,91.919437,85.423693,90.628031,87.552712,92.550749,82.361424,78.63216,89.921688
2016-10-16,90.932448,92.839401,91.710734,90.338722,92.883913,93.827994,95.460098,94.401127,91.975931,85.412994,90.63214,88.005399,92.274402,82.342012,78.594722,89.938821
2016-11-01,91.634113,93.054953,91.903417,90.522037,93.084607,94.063575,95.542468,94.401127,92.441736,87.523315,91.240676,89.117859,92.567882,85.335995,83.050729,89.968869
2016-11-16,91.599555,92.965898,91.645495,90.592217,92.546132,94.122431,95.654536,94.401127,92.46425,87.645171,91.340943,88.816052,92.919528,85.470553,83.19178,90.090264
2016-12-01,91.980438,93.400482,91.979421,90.922056,92.883553,94.64518,95.760582,94.401127,93.576575,87.870207,91.762806,88.763439,93.638039,85.579774,83.292572,90.216575
2016-12-16,92.098383,93.450197,92.20495,91.16948,93.090359,94.540901,95.844017,94.401127,93.247389,88.185856,92.583579,89.76537,94.345549,85.598205,83.305251,90.246666
2017-01-01,93.491947,93.792752,92.738348,91.915856,93.441643,94.716298,95.983892,94.701942,93.420339,92.621434,91.638378,86.794067,94.667087,93.199871,93.849601,91.882687
2017-01-16,93.715818,94.139522,93.154829,92.368738,93.827,95.002009,96.176652,95.017191,93.79225,92.488905,91.080764,85.315595,94.685201,93.317465,93.858106,92.221435
2017-02-01,94.028337,94.5752,93.795878,92.842254,94.611303,95.257804,96.32514,95.165048,94.191598,92.447645,90.300387,83.305411,94.67371,93.711107,94.211215,92.697249
2017-02-16,94.261224,94.79331,94.151476,93.287605,94.890155,95.355489,96.45844,95.16636,94.282626,92.720727,90.703185,83.82522,95.003352,93.907862,94.405051,92.899921
2017-03-01,94.591772,95.08935,94.56321,93.629768,95.361377,95.550193,96.585922,95.177153,94.603317,93.152749,91.97736,87.210671,94.957538,93.844356,94.192947,93.137663
2017-03-16,94.852455,95.363688,94.843479,93.925383,95.628524,95.819337,96.676292,95.177153,95.139313,93.374546,93.000195,89.628563,95.10817,93.594817,93.784196,93.210893
2017-04-01,94.709718,95.615694,95.160669,94.298089,95.898243,96.014247,96.75875,95.177595,95.509884,92.087745,93.489307,89.921755,95.719774,91.263057,90.147392,93.524821
2017-04-16,94.968147,95.693964,95.390953,94.45967,96.187275,95.959369,96.869886,95.194703,95.262374,92.867578,94.952643,93.153199,96.077673,91.640711,90.42539,94.104507
2017-05-01,94.647365,95.838899,95.635881,94.699031,96.436962,96.016721,96.944325,95.223178,95.311151,91.200499,95.174963,93.197902,96.411041,88.861897,85.562681,95.550332
2017-05-16,94.803624,95.99731,95.82928,94.91799,96.608506,96.144487,97.084439,95.251392,95.457116,91.349195,95.539637,93.837577,96.60378,88.88351,85.593057,95.55418
2017-06-01,94.947112,96.161447,95.999811,95.165038,96.713609,96.303023,97.169459,95.27757,95.732111,91.433995,95.569458,93.846886,96.646426,89.00066,85.752023,95.58656
2017-06-16,94.979416,96.258658,96.070986,95.338356,96.697442,96.423038,97.268953,95.324006,95.895991,91.279329,95.952442,94.50181,96.85939,88.529637,84.999249,95.686725
2017-07-01,95.203287,96.43688,96.107185,95.551835,96.582053,96.725658,97.362527,95.389566,96.486572,91.632404,97.120371,97.09071,97.138915,88.403246,84.752513,95.804306
2017-07-16,95.442935,96.49866,96.18895,95.718134,96.591535,96.769933,97.453054,95.445298,96.479844,92.387591,99.165533,101.979334,97.406318,88.399404,84.670423,95.959092
2017-08-01,95.737424,96.690483,96.579391,95.965223,97.104554,96.787787,97.548647,96.432517,96.117386,92.979722,100.023616,103.654037,97.753843,88.835046,85.19626,96.211885
2017-08-16,95.84936,96.73487,96.625842,96.017665,97.145883,96.830367,97.672727,96.725975,95.998568,93.288359,100.30691,104.316815,97.799881,89.158596,85.586435,96.400367
2017-09-01,96.176152,97.003264,96.865895,96.132889,97.492674,97.123584,97.736149,98.867315,95.954499,93.783865,100.580041,104.624334,98.051511,89.784948,86.503536,96.437289
2017-09-16,96.010127,96.967979,96.976159,96.182141,97.655108,96.960814,97.810046,98.867315,95.498466,93.239342,99.62552,102.501857,97.827207,89.481671,87.240696,94.024756
2017-10-01,96.604363,97.169276,97.104144,96.334658,97.762115,97.226324,97.906371,98.872823,96.018158,94.97034,98.11468,98.951266,97.591639,93.120188,91.104422,97.206712
2017-10-16,96.791424,97.291692,97.155722,96.384081,97.815536,97.410788,98.017088,98.872823,96.335473,95.344784,98.324829,99.794678,97.405866,93.591304,91.806454,97.209696
2017-11-01,97.677144,97.563557,97.471971,96.634281,98.188264,97.643777,98.105854,98.872823,96.788658,98.007817,99.386411,102.267116,97.585367,97.196643,97.115716,97.360705
2017-11-16,97.712453,97.566927,97.439969,96.868495,97.928626,97.678128,98.223363,98.872823,96.74835,98.133606,99.333942,102.194762,97.545331,97.427319,97.452524,97.376222
2017-12-01,98.137659,97.981635,97.703506,97.111439,98.20977,98.225247,98.294444,98.872823,97.953471,98.58879,99.912957,103.278516,97.808778,97.809641,97.884111,97.65867
2017-12-16,98.408107,97.966389,97.83823,97.396581,98.215876,98.078642,98.389561,98.872823,97.513429,99.687539,102.409836,108.460206,98.627088,98.085721,98.184063,97.886354
2018-01-01,98.642496544263,98.131934167517,98.245677087559,97.941815168236,98.505503223388,98.032307427839,98.522843818923,99.061566436266,97.209938876126,100.119801062966,101.376279682615,104.872333253918,99.190514425482,99.380480376157,99.837584726647,98.453801743967
2018-01-16,98.947502854739,98.372093852464,98.387300483596,98.316708582935,98.447662179387,98.358774455766,98.677294215383,99.562605011283,97.658747808071,100.613157839477,101.00577994586,102.773392986785,99.900651808046,100.382136283831,101.011777855691,99.10567634645
2018-02-01,99.150339563676,98.664941111204,98.76029186526,98.567543897868,98.925106724786,98.581423959171,98.805261194057,99.736739410368,97.993573608076,100.555265551588,99.739690850984,98.25976487547,100.664954355781,101.035155331187,101.879605100427,99.323218972991
2018-02-16,99.193160646673,98.798434926758,98.928313008477,98.665081346065,99.153397039425,98.684675495987,98.900004278239,99.780475826782,98.124007190711,100.336177250063,98.806890991422,94.769623632281,101.3310281498,101.236019833605,102.133333609919,99.416913316632
2018-03-01,99.485395756957,99.031024391615,99.074381367269,98.766532441136,99.337616711297,98.993048277339,99.022271809184,99.780475826782,98.718917503102,100.801436584052,99.359313516878,95.410124793158,101.828383092053,101.649991744458,102.69594292342,99.529555553439
2018-03-16,99.498166957149,99.083689925018,99.115673124153,98.820479355332,99.368087301065,99.055676033234,99.142659863205,99.780475826782,98.74170810963,100.698571352583,99.939970416333,97.027864585969,101.760646106534,101.14493737632,101.912588107301,99.58869419324
2018-04-01,99.154095799026,99.153601659644,99.387131612944,98.971420366798,99.742597829093,98.949054177923,99.240024517249,99.785872975134,98.391086240351,99.155012799494,99.484486048521,96.125520986993,101.584542292411,98.961148467099,98.592665670672,99.708166371186
2018-04-16,99.156349540237,99.252810979469,99.460709960567,99.030796403191,99.8283202836,99.070713512021,99.351529324264,99.795319255738,98.557955890902,98.879139324996,98.829259393848,94.401245562822,101.59769488616,98.908489020568,98.445794983346,99.846499514351
2018-05-01,98.867870665304,99.379218794608,99.522419208457,99.21680192068,99.783746324006,99.25379041334,99.4433897706,99.810535673567,98.88665765831,97.389459120657,98.149051730517,92.890688560969,101.436629363684,96.942509589468,95.487719662734,99.891776508524
2018-05-16,99.12104092794,99.537004437793,99.743414030497,99.371358851938,100.061550832825,99.356211516712,99.563095251399,99.848459547052,98.991345016606,97.916696723798,98.04234033358,92.517770919296,101.496352590583,97.842767157204,96.842579688457,99.870427481378
2018-06-01,99.254011659355,99.616211270444,99.738685773651,99.450131920181,99.985422294213,99.50893658968,99.658662435574,99.870185113847,99.243325530613,98.207467947303,97.353466113887,91.660763006866,100.912597121635,98.709968516974,98.125465029814,99.894920905691
2018-06-16,99.498918204219,99.760442747532,99.783804566026,99.611047415671,99.931525685282,99.739980271218,99.829492149139,99.898177992905,99.599100157083,98.74228861586,98.204473789045,94.057111957065,100.797443037475,99.058742569788,98.61704031747,99.954196832215
2018-07-01,99.818949456097,99.948583892339,99.97033174167,99.902744326503,100.028124363193,99.92953508198,99.906270053341,99.977218881049,99.938617496227,99.443559711519,99.29036285133,97.745802774141,100.256036198484,99.53370180086,99.299801523844,100.007883218196
2018-07-16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2018-08-01,100.343,100.1754280946,100.2993629035,100.2704421048,100.3296771069,100.0416165678,100.0473293498,101.3470108382,99.7629473661,100.862428944,100.8932634829,102.7955005027,99.3480880803,100.8402875879,101.1332832787,100.1554744502
2018-08-16,100.641,100.265258974,100.4430670828,100.4542866974,100.4313069069,100.0732808306,100.1764462226,101.5087989766,99.6795682166,101.8011870443,102.1831655018,104.8858035518,99.9878292774,101.5268997882,102.028350686,100.3548683439
2018-09-01,100.865,100.4547173045,100.6580563221,100.6392000285,100.6778211124,100.2351736214,100.288370131,103.4985294668,99.5034764583,102.132303868,101.8117128977,103.5437957357,100.404752688,102.3625106136,103.2200150116,100.3582822384
2018-09-16,100.97,100.6348288334,100.8483997623,100.9031011376,100.7910628734,100.4042378288,100.3854955748,103.5100336772,99.7703518661,102.0042963106,100.8319216407,101.7717202874,100.0685289945,102.8461433445,103.8793264062,100.4313046406
2018-10-01,101.372,100.805389841,100.9878278598,101.0175945562,100.9566270033,100.6084128168,100.4591783111,103.5100336772,100.1348461137,103.1218912801,100.3349666896,101.0047338401,99.7909189627,105.1230981129,107.0888782242,100.5285184378
2018-10-16,101.509,100.9078215498,101.0002532845,101.0378349634,100.9608609193,100.8080236668,100.5391870328,103.5100336772,100.4840108639,103.3682696587,100.8861861242,101.833276165,100.1168707235,105.1505792862,107.0956691987,100.604358411
2018-11-01,102.132,101.1014456537,101.2401599685,101.3077728913,101.1692894534,100.9516768001,100.6635807065,103.5100336772,100.6751116119,105.3182726937,102.3015598302,104.6051815073,100.4303421454,107.4844835828,110.4060889038,100.6558722091
2018-11-16,102.473,101.1194400673,101.2810157941,101.4658553211,101.0872706938,100.9449879108,100.7772848562,103.5100336772,100.5585800003,106.6570926742,105.9181230292,112.166962548,100.8422292165,107.1877245785,109.97110551,100.6821823858
2018-12-01,103.049,101.5458776376,101.564609619,101.7826849813,101.3360273801,101.5256528514,100.8726097255,103.5100336772,101.6980721424,107.6934164944,108.6303049036,117.5196360638,101.4095560111,107.0206650706,109.7047196563,100.7472764167
2018-12-16,102.992,101.6190723617,101.6411717895,101.9257193529,101.3429147173,101.5952117675,100.9595560596,103.5100336772,101.766544662,107.2351536307,107.9794594423,115.8212296407,101.6096378601,106.7006899854,109.1561040295,100.9616984288
2019-01-01,103.105,101.7020736567,101.8612450367,102.2503631449,101.453379208,101.5302174562,101.0876509791,103.7295161491,101.4680224464,107.4408017288,109.3598424714,118.9011742961,101.6094774591,106.062796217,107.8693267756,101.8404274287
2019-01-16,103.112,101.8675175279,101.9665703636,102.4389336739,101.4714485771,101.7605708895,101.2271530793,104.1913928751,101.7316962295,106.957608288,108.0122096932,116.2088214212,101.3541525244,106.2003306977,107.7654351993,102.5422423433
2019-02-01,103.009,102.1280643923,102.3103158798,102.7514671275,101.8479099538,101.9312887646,101.3556963483,104.5723012819,101.8963599695,105.7310333496,105.0089427453,109.0323763692,101.7407324198,106.2495449219,107.7514014405,102.7392848499
